Date,link
"November 21, 2023 03:32 PM IST",https://www.moneycontrol.com/news/automobile/upcoming-maruti-suzuki-evx-electric-suv-spotted-testing-for-the-first-time-in-gurugram-11781621.html
"October 04, 2023 08:44 AM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/festive-season-brings-early-cheer-to-auto-makers-11473061.html
"October 03, 2023 07:51 PM IST",https://www.moneycontrol.com/news/business/economy/maruti-suzuki-receives-rs-2160-crore-draft-income-tax-assessement-order-11471291.html
"September 27, 2023 02:31 PM IST",https://www.moneycontrol.com/news/business/having-electronics-manufacturing-in-india-can-make-our-supply-chain-stable-and-self-reliant-says-r-c-bhargava-msil-chairman-11433461.html
"August 02, 2023 08:44 AM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/auto-numbers-hit-the-skids-in-july-go-off-track-11077851.html
"July 18, 2023 11:25 AM IST",https://www.moneycontrol.com/news/business/kotak-retains-sell-tag-on-maruti-downgrades-tata-motors-as-pv-demand-slows-down-10978711.html
"July 17, 2023 07:27 PM IST",https://www.moneycontrol.com/news/business/maruti-adds-pedestrian-safety-alarm-in-electric-hybrid-variants-of-grand-vitara-price-up-rs-4000-10975561.html
"July 13, 2023 02:10 PM IST",https://www.moneycontrol.com/news/automobile/the-drive-report-maruti-suzuki-invicto-10939451.html
"July 10, 2023 06:29 AM IST",https://www.moneycontrol.com/news/automobile/maruti-expects-sales-momentum-to-continue-hopes-to-deliver-more-cars-to-customers-this-festive-season-10929081.html
"May 01, 2023 05:12 PM IST",https://www.moneycontrol.com/news/business/maruti-suzuki-tata-motors-mahindra-mahindra-and-others-to-report-april-sales-numbers-catch-live-updates-here-10505281.html
"April 27, 2023 09:53 AM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/maruti-why-is-it-a-good-buy-now-10483891.html
"April 18, 2023 05:07 PM IST",https://www.moneycontrol.com/news/automobile/maruti-hyundai-see-drop-in-retail-sale-market-share-last-fiscal-fada-10433931.html
"April 11, 2023 02:26 PM IST",https://www.moneycontrol.com/news/trends/jamyang-tsering-namgyal-ladakh-maruti-jimny-shooting-in-ladakh-twitter-10395371.html
"April 13, 2023 02:32 PM IST",https://www.moneycontrol.com/news/business/companies/maruti-eyes-doubling-suv-sales-this-fiscal-take-leadership-position-with-25-percent-market-share-10383481.html
"April 05, 2023 10:43 AM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/auto-what-will-the-journey-be-like-in-fy24-after-a-bumpy-ride-in-fy23-10363981.html
"March 25, 2023 05:55 PM IST",https://www.moneycontrol.com/news/health-and-fitness/fit-to-lead-shashank-srivastava-of-maruti-suzuki-my-goal-is-to-create-a-culture-that-values-wellbeing-10311001.html
