Date,link
"November 24, 2023 06:00 PM IST",https://www.moneycontrol.com/news/business/companies/food-products-in-unhealthy-category-account-for-bulk-of-fmcg-sales-in-india-11808471.html
"November 21, 2023 09:51 AM IST",https://www.moneycontrol.com/news/business/bengals-marquee-business-summit-to-begin-on-tuesday-11778241.html
"November 15, 2023 02:21 PM IST",https://www.moneycontrol.com/news/business/markets/are-golden-days-of-itc-over-samir-arora-awaits-to-sell-position-once-stock-underperforms-11746171.html
"October 27, 2023 02:59 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-itc-target-of-rs-533-kr-choksey-11605961.html
"October 23, 2023 11:40 AM IST",https://www.moneycontrol.com/news/business/itcs-cigarette-revenue-growth-takes-a-drag-should-investors-be-concerned-11585311.html
"October 21, 2023 02:13 PM IST",https://www.moneycontrol.com/news/business/earnings/itc-consolidated-september-2023-net-sales-at-rs-17774-47-crore-up-3-9-y-o-y-11576851.html
"October 21, 2023 01:27 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-itc-target-of-rs-515-sharekhan-11574851.html
"October 21, 2023 01:26 PM IST",https://www.moneycontrol.com/news/business/stocks/accumulate-itc-target-of-rs-492-prabhudas-lilladher-11574751.html
"October 21, 2023 01:26 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-itc-target-of-rs-535-motilal-oswal-2-11574251.html
"October 20, 2023 02:16 PM IST",https://www.moneycontrol.com/news/business/earnings/itc-standalone-september-2023-net-sales-at-rs-16550-07-crore-up-2-6-y-o-y-11571431.html
"October 20, 2023 03:35 PM IST",https://www.moneycontrol.com/news/business/short-call-whats-driving-small-stocks-polycab-voltas-itc-hul-in-focus-end-of-short-selling-publishers-nightmare-11568351.html
"October 20, 2023 09:09 AM IST",https://www.moneycontrol.com/news/business/earnings/itc-in-line-performance-focus-shifts-back-to-fmcg-business-11568411.html
"October 20, 2023 11:45 AM IST",https://www.moneycontrol.com/news/business/markets/itc-may-face-near-term-earnings-volumes-moderation-but-brokerages-bullish-11567801.html
"October 19, 2023 09:51 PM IST",https://www.moneycontrol.com/news/business/earnings/itc-q2-result-net-profit-jumps-10-to-rs-4927-crore-11564941.html
"October 19, 2023 09:07 AM IST",https://www.moneycontrol.com/news/business/markets/short-call-fast-movers-in-focus-for-nestle-hul-itc-tata-coffee-results-eyes-on-bajaj-finance-wipro-hudco-11560471.html
"October 19, 2023 08:47 PM IST",https://www.moneycontrol.com/news/business/earnings/q2-earnings-live-updates-hindustan-unilever-itc-nestle-india-pvr-inox-quarterly-results-latest-news-11559041.html
"October 19, 2023 06:41 AM IST",https://www.moneycontrol.com/news/business/earnings/itc-q2-preview-net-profit-likely-to-rise-on-robust-cigarette-fmcg-hotels-sales-growth-11555411.html
"October 05, 2023 09:48 AM IST",https://www.moneycontrol.com/news/business/stocks/itc-stock-may-face-gst-heat-as-fitment-committee-rejects-tobacco-tax-cut-proposal-11479581.html
"September 28, 2023 06:19 AM IST",https://www.moneycontrol.com/news/business/markets/hot-stocks-heres-why-you-should-bet-on-itc-rbl-bank-motilal-oswal-financial-services-11441891.html
"September 24, 2023 11:40 AM IST",https://www.moneycontrol.com/news/business/banks/eight-of-top-10-firms-lose-rs-2-28-lakh-crore-in-mcap-hdfc-bank-reliance-biggest-laggards-11416511.html
"September 13, 2023 06:16 AM IST",https://www.moneycontrol.com/news/business/markets/hot-stocks-bet-on-narayana-hrudayalaya-infosys-itc-for-up-to-12-returns-11357331.html
"September 06, 2023 10:16 AM IST",https://www.moneycontrol.com/news/trends/itc-asked-to-pay-rs-1-lakh-for-putting-one-biscuit-less-in-sunfeast-marie-light-11319801.html
"September 03, 2023 09:26 PM IST",https://www.moneycontrol.com/news/business/itc-to-invest-rs-1500-crore-to-set-up-food-manufacturing-packaging-plants-in-mp-11303151.html
"August 27, 2023 05:57 PM IST",https://www.moneycontrol.com/news/business/seeing-green-shoots-of-pickup-on-volumes-as-inflation-moderates-itc-cmd-sanjiv-puri-11266151.html
"August 21, 2023 02:48 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-itc-target-of-rs-535-motilal-oswal-11230171.html
"August 21, 2023 01:23 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-itc-target-of-rs-535-emkay-global-financial-11228591.html
"August 20, 2023 07:50 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-itc-target-of-rs-496-sharekhan-11224041.html
"August 17, 2023 12:57 PM IST",https://www.moneycontrol.com/news/india/moneycontrol-selects-top-stories-this-afternoon-137-11205851.html
"August 17, 2023 11:18 AM IST",https://www.moneycontrol.com/news/business/growth-on-menu-itc-set-to-expand-cloud-kitchen-business-11207211.html
"August 16, 2023 09:05 PM IST",https://www.moneycontrol.com/news/business/stocks/accumulate-itc-target-of-rs-478-prabhudas-lilladher-2-11202261.html
"August 16, 2023 01:29 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-itc-target-of-rs-540-axis-securities-11199151.html
"August 16, 2023 12:16 PM IST",https://www.moneycontrol.com/news/business/earnings/itc-standalone-june-2023-net-sales-at-rs-15828-20-crore-down-8-45-y-o-y-11199961.html
"August 16, 2023 10:29 AM IST",https://www.moneycontrol.com/news/business/earnings/itc-consolidated-june-2023-net-sales-at-rs-17164-46-crore-down-7-17-y-o-y-11197261.html
"August 16, 2023 11:04 AM IST",https://www.moneycontrol.com/news/business/earnings/itc-q1f2y4-should-investors-add-the-stock-after-its-huge-outperformance-11195221.html
"August 16, 2023 09:57 AM IST",https://www.moneycontrol.com/news/business/earnings/itc-earnings-valuations-keep-brokerages-bullish-on-the-stock-11195231.html
"August 14, 2023 04:09 PM IST",https://www.moneycontrol.com/news/business/markets/itc-board-set-to-clear-hotels-demerger-today-investors-eye-sharper-focus-on-core-businesses-11182081.html
"August 14, 2023 12:51 PM IST",https://www.moneycontrol.com/news/business/moneycontrol-selects-top-stories-this-afternoon-135-11178841.html
"August 14, 2023 09:24 AM IST",https://www.moneycontrol.com/news/business/earnings/itc-preview-net-profit-may-rise-4-6-in-q1-cigarette-volumes-likely-to-grow-8-11172501.html
"August 11, 2023 12:23 PM IST",https://www.moneycontrol.com/news/business/economy/india-emerges-as-beacon-of-growth-to-remain-fastest-growing-major-economy-itc-chairman-sanjiv-puri-11156261.html
"August 11, 2023 12:15 PM IST",https://www.moneycontrol.com/news/business/itc-bets-big-on-fmcg-business-for-growth-11156061.html
"August 17, 2023 11:08 AM IST",https://www.moneycontrol.com/news/business/markets/itc-next-lays-out-blueprint-for-profitable-growth-amid-global-uncertainty-11155591.html
"August 11, 2023 10:28 AM IST",https://www.moneycontrol.com/news/business/d2c-consolidation-value-creation-for-fmcg-majors-wealth-creation-for-founders-11137551.html
"August 05, 2023 04:12 PM IST",https://www.moneycontrol.com/news/business/markets/itc-hotels-could-be-listed-in-next-nine-months-says-report-11101301.html
"July 31, 2023 10:33 PM IST",https://www.moneycontrol.com/news/business/stocks/accumulate-itc-target-of-rs-478-prabhudas-lilladher-11060701.html
"September 04, 2023 04:25 PM IST",https://www.moneycontrol.com/news/business/markets/short-call-street-looks-for-next-best-ideas-as-focus-shifts-to-mcx-colgate-dr-lal-path-labs-11062911.html
"July 30, 2023 12:29 PM IST",https://www.moneycontrol.com/news/business/markets/mcap-of-seven-of-top-10-most-valued-firms-erodes-by-rs-77434-98-cr-itc-hdfc-bank-major-laggards-11059321.html
"July 28, 2023 01:29 PM IST",https://www.moneycontrol.com/news/india/moneycontrol-selects-top-stories-this-afternoon-125-11049321.html
"July 27, 2023 06:34 PM IST",https://www.moneycontrol.com/news/business/itc-hotel-demerger-live-news-and-updates-27-07-2023-11042031.html
"July 25, 2023 07:52 PM IST",https://www.moneycontrol.com/news/business/markets/itc-hotels-demerger-shares-declines-over-2-11027721.html
"July 25, 2023 04:32 PM IST",https://www.moneycontrol.com/news/business/announcements/itcs-hotel-business-demerger-raises-questions-on-capex-funding-11026421.html
"September 04, 2023 04:28 PM IST",https://www.moneycontrol.com/news/business/markets/short-call-itc-comes-a-full-circle-smart-money-leaving-small-midcaps-buzz-over-rail-stocks-indus-towers-11022271.html
"July 25, 2023 08:36 AM IST",https://www.moneycontrol.com/news/business/earnings/itc-what-does-the-de-merger-of-the-hotel-business-mean-for-shareholders-11022211.html
"July 25, 2023 08:09 AM IST",https://www.moneycontrol.com/news/business/all-triggers-played-out-is-itc-peaking-out-11021941.html
"July 24, 2023 05:45 PM IST",https://www.moneycontrol.com/news/india/demerger-of-hotel-biz-will-boost-capital-efficiency-ratios-of-itc-analysts-11019211.html
"July 17, 2023 02:15 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-itc-target-of-rs-525-emkay-global-financial-10973121.html
"July 12, 2023 11:49 AM IST",https://www.moneycontrol.com/news/business/earnings/itc-q1-pat-seen-up-11-5-yoy-to-rs-4650-cr-nirmal-bang-10944061.html
"July 11, 2023 04:16 PM IST",https://www.moneycontrol.com/news/business/itc-board-recommends-second-term-for-sanjiv-puri-as-company-cmd-10939441.html
"July 11, 2023 03:22 PM IST",https://www.moneycontrol.com/news/business/itcs-fmcg-biz-records-21-rise-in-annual-consumer-spend-at-rs-29000-crore-in-fy23-10938931.html
"July 11, 2023 01:45 PM IST",https://www.moneycontrol.com/news/business/markets/itc-expands-manufacturing-capabilities-with-new-icml-in-odisha-10938211.html
"July 10, 2023 02:26 PM IST",https://www.moneycontrol.com/news/business/earnings/fmcg-what-should-investors-expect-in-the-june-2023-quarter-10919761.html
"July 05, 2023 01:53 PM IST",https://www.moneycontrol.com/news/business/stocks/itc-hits-52-week-high-on-hotel-business-demerger-buzz-10907201.html
