Date,link
"November 22, 2023 08:45 PM IST",https://www.moneycontrol.com/news/business/power-grid-corp-board-approves-investment-worth-rs-367-crore-11793061.html
"November 22, 2023 08:42 AM IST",https://www.moneycontrol.com/news/business/exclusive-work-on-leh-kaithal-green-energy-corridor-to-begin-only-by-2026-11784321.html
"November 16, 2023 02:40 PM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/power-grid-corporation-of-india-back-on-the-growth-path-11753071.html
"November 08, 2023 06:04 AM IST",https://www.moneycontrol.com/news/business/earnings/power-grid-q2-net-profit-inches-up-4-to-rs-3781-crore-11689241.html
"September 20, 2023 03:18 PM IST",https://www.moneycontrol.com/news/business/stocks/ntpc-power-grid-hit-all-time-high-jsw-energy-gains-5-on-high-volume-trade-11397531.html
"September 06, 2023 10:32 AM IST",https://www.moneycontrol.com/news/business/markets/power-grid-stock-gains-on-nod-to-establish-inter-state-transmission-system-11319161.html
"August 17, 2023 12:16 PM IST",https://www.moneycontrol.com/news/business/markets/power-grids-north-east-project-commissioned-shares-down-1-2-11207681.html
"July 31, 2023 09:48 PM IST",https://www.moneycontrol.com/news/business/earnings/power-grid-q1-profit-falls-5-3-board-approves-bonus-shares-and-fund-raising-11068601.html
"June 30, 2023 10:18 AM IST",https://www.moneycontrol.com/news/business/stocks/power-grid-hits-a-52-week-high-on-green-light-to-rs-389-crore-projects-10881121.html
"June 09, 2023 08:21 AM IST",https://www.moneycontrol.com/news/business/one-nation-one-grid-one-price-india-set-to-introduce-market-coupling-in-electricity-trade-10765101.html
"May 19, 2023 06:48 PM IST",https://www.moneycontrol.com/news/business/earnings/power-grid-q4-earnings-consolidated-net-profit-rises-4-to-rs-4320-crore-10623981.html
"May 19, 2023 02:53 PM IST",https://www.moneycontrol.com/news/business/markets/power-grid-falls-ahead-of-march-quarter-earnings-smart-metering-biz-and-capex-guidance-in-focus-10622941.html
"April 18, 2023 02:24 PM IST",https://www.moneycontrol.com/news/business/earnings/power-sector-preview-q4-results-to-build-in-power-generation-growth-mundra-losses-to-mar-tata-power-earnings-10432961.html
"March 21, 2023 11:37 AM IST",https://www.moneycontrol.com/news/business/markets/ntpc-jsw-energy-and-indian-energy-exchange-to-benefit-from-peak-power-demand-jefferies-10283851.html
"March 13, 2023 05:57 PM IST",https://www.moneycontrol.com/news/business/markets/jm-financial-sees-an-action-packed-utilities-space-bullish-on-ntpc-power-grid-10242291.html
"March 13, 2023 05:53 PM IST",https://www.moneycontrol.com/news/business/markets/power-stocks-hot-picks-for-investors-right-now-10223851.html
"March 06, 2023 11:12 AM IST",https://www.moneycontrol.com/news/business/markets/power-grid-becomes-top-bidder-or-2-projects-in-chhattisgarh-shares-head-north-10204561.html
"March 01, 2023 10:44 AM IST",https://www.moneycontrol.com/news/business/markets/power-grid-slips-despite-order-win-to-establish-inter-state-transmission-system-10178871.html
"February 27, 2023 10:16 AM IST",https://www.moneycontrol.com/news/business/markets/power-grid-gains-as-board-approves-rs-803-crore-investment-for-electricity-transmission-projects-10165571.html
"February 24, 2023 05:04 PM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/power-grid-corporation-of-india-improving-earnings-profile-valuation-could-be-great-drivers-10155401.html
"February 23, 2023 11:05 AM IST",https://www.moneycontrol.com/news/business/markets/power-grid-shares-gain-as-jp-morgan-sees-18-upside-in-stock-10145091.html
"February 15, 2023 04:04 PM IST",https://www.moneycontrol.com/news/business/sri-lanka-india-to-sign-power-grid-linking-pact-within-two-months-envoy-10089551.html
"January 03, 2023 09:13 PM IST",https://www.moneycontrol.com/news/business/ongc-indian-oil-power-grid-top-profit-making-psus-in-fy22-9807021.html
"December 19, 2022 10:46 AM IST",https://www.moneycontrol.com/news/business/stocks/ptc-india-slumps-as-psus-look-to-sell-stake-down-10-in-3-days-9727471.html
"November 18, 2022 11:05 AM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/weekly-tactical-pick-power-grid-rise-in-transmission-capex-to-help-9558451.html
"October 12, 2022 09:09 PM IST",https://www.moneycontrol.com/news/business/lic-sells-over-2-stake-in-power-grid-for-rs-3079-crore-in-5-months-9319431.html
"September 27, 2022 10:57 AM IST",https://www.moneycontrol.com/news/business/markets/power-grid-gains-3-on-news-of-rejection-of-recs-plans-to-sell-pfc-stake-9236611.html
"September 12, 2022 06:33 AM IST",https://www.moneycontrol.com/news/world/ukraine-accuses-russia-of-attacking-power-grid-in-revenge-for-offensive-9162751.html
"August 27, 2022 09:20 PM IST",https://www.moneycontrol.com/news/power/power-utility-pgcil-pushes-dated-connectivity-tech-for-smart-electricity-meters-9096391.html
"August 14, 2022 11:35 AM IST",https://www.moneycontrol.com/news/business/stocks/hold-power-grid-target-of-rs-233-icici-direct-9023361.html
"August 08, 2022 05:57 PM IST",https://www.moneycontrol.com/news/business/earnings/power-grid-q1-net-profit-tanks-37-to-rs-3801-crore-8979701.html
"May 21, 2022 07:37 PM IST",https://www.moneycontrol.com/news/business/earnings/power-grid-q4-result-net-profit-rises-18-to-rs-4156-crore-8551501.html
"May 19, 2022 01:16 PM IST",https://www.moneycontrol.com/news/india/indias-power-grid-creaks-under-hybrid-work-model-heatwave-8537761.html
"February 21, 2022 12:34 PM IST",https://www.moneycontrol.com/news/business/economy/abb-india-says-customer-enquiries-have-increased-hopeful-of-private-sector-capex-revival-8141401.html
"November 11, 2021 11:36 AM IST",https://www.moneycontrol.com/news/business/buy-power-grid-target-of-rs-220-icici-direct-7707221.html
"October 04, 2021 11:20 AM IST",https://www.moneycontrol.com/news/business/stocks/power-grid-share-price-in-the-red-as-govt-may-amend-electricity-act-icici-sec-expects-an-upside-going-ahead-7539881.html
"August 19, 2021 02:15 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-power-grid-target-of-rs-205-motilal-oswal-7356041.html
"July 13, 2021 01:45 PM IST",https://www.moneycontrol.com/news/business/earnings/power-grid-q1-pat-seen-up-53-5-yoy-to-rs-3038-1-cr-icici-direct-7165851.html
"April 29, 2021 11:17 AM IST",https://www.moneycontrol.com/news/business/moneycontrol-research/power-grid-invit-offering-good-and-predictable-yield-6828961.html
