Date,link
"November 18, 2023 12:33 PM IST",https://www.moneycontrol.com/news/business/personal-finance/easy-steps-to-get-a-personal-loan-in-a-hassle-free-manner-11764351.html
"November 10, 2023 04:07 PM IST",https://www.moneycontrol.com/news/business/personal-finance/10-tips-for-maximising-returns-with-sip-mutual-funds-11721181.html
"November 03, 2023 11:27 AM IST",https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finserv-target-of-rs-2040-sharekhan-11644801.html
"November 02, 2023 01:48 PM IST",https://www.moneycontrol.com/news/business/markets/bajaj-finance-issues-warrants-worth-rs-1190-crore-to-bajaj-finserv-stock-jumps-2-11650861.html
"November 02, 2023 11:49 AM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-consolidated-september-2023-net-sales-at-rs-26022-66-crore-up-25-09-y-o-y-11650341.html
"October 31, 2023 04:21 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-standalone-september-2023-net-sales-at-rs-1011-05-crore-up-50-6-y-o-y-11634371.html
"October 27, 2023 02:24 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-q2-results-net-profit-rises-24-on-year-to-rs-1929-cr-revenue-up-25-11611801.html
"October 23, 2023 12:30 PM IST",https://www.moneycontrol.com/news/trends/top-5-factors-determining-gold-price-in-india-11586011.html
"October 19, 2023 06:18 AM IST",https://www.moneycontrol.com/news/business/markets/hot-stocks-why-you-should-bet-on-dr-reddys-bajaj-finserv-ujjivan-sfb-11558811.html
"October 13, 2023 10:10 AM IST",https://www.moneycontrol.com/news/business/markets/the-govind-parikh-interview-creating-bear-market-buying-power-and-other-secrets-of-successful-investing-11524751.html
"October 06, 2023 02:40 PM IST",https://www.moneycontrol.com/news/business/markets/bajaj-finance-share-may-get-boost-from-rs-10000-crore-fundraise-plan-11486471.html
"October 04, 2023 10:15 AM IST",https://www.moneycontrol.com/news/business/stocks/bajaj-finserv-opens-1-2-lower-as-subsidiary-bajaj-allianz-receives-rs-1000-crore-show-cause-notice-11472831.html
"September 08, 2023 09:59 AM IST",https://www.moneycontrol.com/news/business/markets/bajaj-finserv-rises-1-as-subsidiary-bajaj-allianz-reports-strong-numbers-11331931.html
"August 14, 2023 08:05 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finserv-target-of-rs-1850-kr-choksey-11169841.html
"August 14, 2023 07:29 AM IST",https://www.moneycontrol.com/news/business/markets/top-10-stocks-to-secure-healthy-returns-as-bears-gain-control-over-the-market-11172921.html
"August 01, 2023 12:40 PM IST",https://www.moneycontrol.com/news/trends/unlock-your-wealth-with-elss-funds-the-ultimate-guide-to-tax-saving-investments-11073361.html
"July 28, 2023 08:03 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-consolidated-june-2023-net-sales-at-rs-23279-98-crore-up-46-52-y-o-y-11053651.html
"July 28, 2023 07:22 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-standalone-june-2023-net-sales-at-rs-595-21-crore-up-74-43-y-o-y-11052751.html
"July 27, 2023 12:31 PM IST",https://www.moneycontrol.com/news/business/stocks/bajaj-finserv-q1-net-profit-up-48-on-customer-franchise-growth-11040871.html
"July 20, 2023 06:49 AM IST",https://www.moneycontrol.com/news/business/markets/hot-stocks-bajaj-finserv-canara-bank-sterlite-technologies-can-return-up-to-18-in-short-term-heres-why-10989551.html
"June 29, 2023 03:10 PM IST",https://www.moneycontrol.com/news/business/bajaj-finserv-partners-with-mobex-india-to-finance-refurbished-products-10877831.html
"June 09, 2023 06:26 PM IST",https://www.moneycontrol.com/news/business/markets/sbi-life-loaded-up-on-kotak-bank-in-may-icici-pru-life-reduced-stake-10771301.html
"May 05, 2023 06:00 PM IST",https://www.moneycontrol.com/news/business/markets/analyst-call-tracker-bajaj-finserv-grasim-industries-see-most-upgrades-in-april-infosys-most-downgraded-10534931.html
"May 03, 2023 12:57 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finserv-target-of-rs-1650-sharekhan-2-10515881.html
"April 28, 2023 09:40 AM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-consolidated-march-2023-net-sales-at-rs-23624-61-crore-up-25-25-y-o-y-10492211.html
"April 28, 2023 09:41 AM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-standalone-march-2023-net-sales-at-rs-31-06-crore-up-4-12-y-o-y-10492081.html
"April 27, 2023 02:34 PM IST",https://www.moneycontrol.com/news/business/moneycontrol-selects-top-stories-this-afternoon-77-10483791.html
"April 12, 2023 04:58 PM IST",https://www.moneycontrol.com/news/business/markets/contrarian-calls-tech-mahindras-management-rejig-stirs-analysts-optimism-despite-weak-price-action-10357051.html
"March 06, 2023 12:39 PM IST",https://www.moneycontrol.com/news/business/stocks/bajaj-finserv-gains-nearly-3-on-financial-ecosystem-expansion-plans-improving-operating-metrics-10205971.html
"March 03, 2023 07:04 PM IST",https://www.moneycontrol.com/news/business/stocks/analyst-call-tracker-why-bajaj-finserv-earned-streets-optimism-while-hdfc-life-faced-highest-downgrades-in-february-10196251.html
"March 03, 2023 11:02 AM IST",https://www.moneycontrol.com/news/business/stocks/analyst-call-tracker-ril-topped-the-list-with-max-upgrades-divis-lab-saw-most-downgrades-in-last-year-10189951.html
"February 16, 2023 07:20 AM IST",https://www.moneycontrol.com/news/business/markets/hot-stocks-bajaj-finserv-nava-kotak-mahindra-bank-can-give-up-to-10-return-in-short-term-10090841.html
"February 09, 2023 05:46 PM IST",https://www.moneycontrol.com/news/business/stocks/analyst-call-tracker-bajaj-finserv-tops-with-most-upgrades-hdfc-life-most-downgraded-in-past-month-10041471.html
"February 07, 2023 01:21 AM IST",https://www.moneycontrol.com/news/business/markets/a-bull-run-in-the-making-experts-frame-top-10-trading-ideas-for-next-3-4-weeks-10011811.html
"February 02, 2023 04:45 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finserv-target-of-rs-1650-sharekhan-9985451.html
"February 02, 2023 03:32 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finserv-target-of-rs-1625-icici-direct-9989471.html
"January 30, 2023 02:53 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-consolidated-december-2022-net-sales-at-rs-21755-15-crore-up-23-7-y-o-y-9963801.html
"January 30, 2023 02:54 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-standalone-december-2022-net-sales-at-rs-32-84-crore-down-85-21-y-o-y-9963751.html
"January 30, 2023 02:11 PM IST",https://www.moneycontrol.com/news/business/bajaj-finserv-q3-results-five-highlights-from-the-scorecard-9962981.html
"January 30, 2023 02:04 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-q3-result-net-profit-zooms-42-to-rs-1782-crore-9961761.html
"November 26, 2022 07:22 AM IST",https://www.moneycontrol.com/news/business/stocks/which-stocks-will-drive-the-nifty-50-from-here-9603051.html
"November 07, 2022 09:16 AM IST",https://www.moneycontrol.com/news/business/markets/top-10-trading-ideas-for-next-3-4-weeks-as-bulls-may-charge-nifty-to-record-highs-9457761.html
"October 27, 2022 01:48 PM IST",https://www.moneycontrol.com/news/business/stocks/hold-bajaj-finserv-target-of-rs-1850-icici-direct-2-9398681.html
"October 27, 2022 11:08 AM IST",https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finserv-target-of-rs-1950-sharekhan-2-9394661.html
"October 25, 2022 11:55 AM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-consolidated-september-2022-net-sales-at-rs-20803-22-crore-up-15-52-y-o-y-2-9388131.html
"October 21, 2022 10:12 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-standalone-september-2022-net-sales-at-rs-671-33-crore-up-92-31-y-o-y-9374821.html
"October 21, 2022 10:06 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-consolidated-september-2022-net-sales-at-rs-20803-22-crore-up-15-52-y-o-y-9374471.html
"October 21, 2022 04:02 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-q2-result-profit-jumps-39-to-rs-1557-crore-9370921.html
"October 01, 2022 03:33 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finserv-target-of-rs-1950-sharekhan-9261821.html
"September 26, 2022 07:51 AM IST",https://www.moneycontrol.com/news/business/markets/top-10-trading-ideas-by-experts-for-next-3-4-weeks-as-bears-retain-the-reins-9226131.html
"September 13, 2022 06:20 PM IST",https://www.moneycontrol.com/news/business/stocks/hold-bajaj-finserv-target-of-rs-1850-icici-direct-9173151.html
"November 14, 2022 01:35 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finserv-target-of-rs-17800-sharekhan-8933741.html
"August 02, 2022 03:23 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finserv-target-of-rs-17600-icici-direct-8933911.html
"July 28, 2022 10:37 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-consolidated-june-2022-net-sales-at-rs-15888-26-crore-up-13-9-y-o-y-8910491.html
"July 28, 2022 10:24 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-standalone-june-2022-net-sales-at-rs-341-24-crore-up-1390-78-y-o-y-8909951.html
"July 28, 2022 12:30 PM IST",https://www.moneycontrol.com/news/business/earnings/bajaj-finserv-records-57-surge-in-q1-profit-announces-11-bonus-issue-8905201.html
"July 27, 2022 06:33 AM IST",https://www.moneycontrol.com/news/business/markets/trade-spotlight-what-should-you-do-with-delta-corp-bajaj-finserv-sun-tv-network-on-wednesday-8892771.html
"July 26, 2022 10:06 AM IST",https://www.moneycontrol.com/news/business/stocks/bajaj-finserv-rises-as-board-considering-stock-split-and-bonus-share-issue-8888361.html
"July 25, 2022 09:29 PM IST",https://www.moneycontrol.com/news/business/bajaj-finserv-to-consider-stock-split-bonus-issue-8885801.html
"July 21, 2022 10:56 AM IST",https://www.moneycontrol.com/news/business/announcements/cibil-login-easy-guide-to-register-for-as-a-company-or-an-individual-8862071.html
"July 18, 2022 06:29 PM IST",https://www.moneycontrol.com/news/business/equity-investors-richer-by-over-rs-4-73-lakh-cr-in-two-days-2-8845281.html
"July 04, 2022 08:45 AM IST",https://www.moneycontrol.com/news/business/markets/top-10-trading-ideas-for-next-3-4-weeks-as-nifty-continues-uptrend-despite-volatility-8773141.html
"June 09, 2022 05:01 PM IST",https://www.moneycontrol.com/news/business/economy/theres-a-chance-of-healthy-growth-if-inflation-is-kept-under-control-says-sanjiv-bajaj-8658431.html
"May 28, 2022 11:01 AM IST",https://www.moneycontrol.com/news/business/announcements/important-things-to-know-about-pre-approved-personal-loans-8593571.html
"May 26, 2022 10:23 AM IST",https://www.moneycontrol.com/news/business/announcements/plan-your-finances-with-a-bajaj-finserv-personal-loan-emi-calculator-8580681.html
