Date,link
"November 24, 2023 04:50 PM IST",https://www.moneycontrol.com/news/business/markets/top-nifty-gainers-and-losers-at-mid-day-cipla-and-divis-gain-hcl-tcs-sink-11804721.html
"October 21, 2023 02:13 PM IST",https://www.moneycontrol.com/news/business/earnings/hcl-tech-consolidated-september-2023-net-sales-at-rs-26672-00-crore-up-8-05-y-o-y-11577561.html
"October 20, 2023 06:00 AM IST",https://www.moneycontrol.com/news/business/markets/tcs-infy-wipro-stocks-in-red-since-q2-results-slowdown-to-persist-should-you-buy-it-shares-11564401.html
"October 19, 2023 08:50 AM IST",https://www.moneycontrol.com/news/business/earnings/hcl-tech-standalone-september-2023-net-sales-at-rs-12059-00-crore-up-5-56-y-o-y-11559881.html
"October 13, 2023 02:54 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-hcl-tech-target-of-rs-1360-emkay-global-financial-11527431.html
"October 13, 2023 10:45 AM IST",https://www.moneycontrol.com/news/business/earnings/hcl-tech-q2-revenue-guidance-cut-but-deal-wins-at-all-time-high-should-you-buy-sell-or-hold-11525341.html
"October 13, 2023 08:39 AM IST",https://www.moneycontrol.com/news/podcast/infosys-and-hcl-tech-q2-numbers-maruti-suzuki-more-market-minutes-11524601.html
"October 12, 2023 09:41 AM IST",https://www.moneycontrol.com/news/business/markets/hcl-tech-may-edge-higher-on-hopes-of-sharp-recovery-in-q2-stock-rises-20-ytd-11518771.html
"October 12, 2023 07:28 AM IST",https://www.moneycontrol.com/news/business/markets/hcl-tech-q2-preview-revenue-recovery-seen-amid-it-slowdown-business-mix-to-boost-growth-11518121.html
"September 07, 2023 01:03 PM IST",https://www.moneycontrol.com/news/business/stocks/hcl-tech-hits-52-week-high-after-bagging-multi-year-deal-from-siemens-11327661.html
"September 06, 2023 04:02 PM IST",https://www.moneycontrol.com/news/business/elders-selects-hcl-tech-to-expedite-digital-transformation-11322141.html
"August 10, 2023 09:58 PM IST",https://www.moneycontrol.com/news/business/hcltech-bags-2-1-billion-network-services-deal-from-verizon-business-11151921.html
"August 07, 2023 08:57 AM IST",https://www.moneycontrol.com/news/business/tcs-infosys-hcl-tech-among-it-biggies-looking-to-hire-40-less-this-fiscal-11108481.html
"August 03, 2023 12:50 PM IST",https://www.moneycontrol.com/news/business/markets/big-4-it-stocks-yet-to-catch-up-with-mid-sized-peers-11087271.html
"July 19, 2023 11:10 AM IST",https://www.moneycontrol.com/news/business/earnings/hcl-tech-consolidated-june-2023-net-sales-at-rs-26296-00-crore-up-12-07-y-o-y-10986361.html
"July 19, 2023 09:17 AM IST",https://www.moneycontrol.com/news/business/earnings/hcl-tech-standalone-june-2023-net-sales-at-rs-11451-00-crore-up-5-86-y-o-y-10984491.html
"July 13, 2023 05:46 PM IST",https://www.moneycontrol.com/news/business/stocks/hold-hcl-tech-target-of-rs-1200-axis-securities-10953811.html
"July 12, 2023 07:32 PM IST",https://www.moneycontrol.com/news/business/earnings/hcl-tech-q1-results-net-profit-rises-8-yoy-to-rs-3534-crore-revenue-up-12-10945461.html
"July 12, 2023 11:27 AM IST",https://www.moneycontrol.com/news/business/markets/tcs-vs-infosys-vs-wipro-vs-hcl-tech-derivatives-outlook-on-tech-stocks-ahead-of-q1-earnings-results-10941381.html
"June 23, 2023 12:23 PM IST",https://www.moneycontrol.com/news/business/markets/accenture-signals-demand-slump-indian-it-stocks-go-downhill-10845931.html
"June 29, 2023 08:10 PM IST",https://www.moneycontrol.com/news/business/companies/morgan-stanley-downgrades-cyient-sees-higher-risk-for-tech-m-tcs-mphasis-10839231.html
"June 15, 2023 08:27 PM IST",https://www.moneycontrol.com/news/technology/hcl-tech-microsoft-expand-partnership-to-spur-adoption-of-generative-ai-with-azure-openai-service-10804461.html
"June 01, 2023 06:03 PM IST",https://www.moneycontrol.com/news/business/stocks/just-do-it-heres-how-to-play-the-it-theme-currently-as-per-analysts-10715761.html
"April 21, 2023 05:36 PM IST",https://www.moneycontrol.com/news/business/stocks/buy-hcl-tech-target-of-rs-1150-emkay-global-financial-10455431.html
"April 21, 2023 04:06 PM IST",https://www.moneycontrol.com/news/business/markets/weekly-wrap-tech-travails-bfsi-prevails-as-market-searches-for-direction-10454021.html
"April 21, 2023 04:05 PM IST",https://www.moneycontrol.com/news/business/earnings/hcl-tech-consolidated-march-2023-net-sales-at-rs-26606-00-crore-up-17-74-y-o-y-10454701.html
"April 21, 2023 09:23 AM IST",https://www.moneycontrol.com/news/business/earnings/hcl-tech-standalone-march-2023-net-sales-at-rs-11637-00-crore-up-9-43-y-o-y-10451531.html
"April 21, 2023 08:23 AM IST",https://www.moneycontrol.com/news/podcast/hcl-tech-reliance-industries-life-insurance-stocks-more-market-minutes-10450641.html
"April 20, 2023 05:56 PM IST",https://www.moneycontrol.com/news/business/earnings/hcl-tech-beats-profit-estimates-logs-in-11-jump-in-q4-net-to-rs-3981-crore-10445691.html
"April 19, 2023 09:05 PM IST",https://www.moneycontrol.com/news/business/earnings/hcl-tech-q4-preview-flat-revenue-margin-contraction-expected-as-pp-declines-10441951.html
"April 13, 2023 11:37 AM IST",https://www.moneycontrol.com/news/business/stocks/nifty-it-dips-over-2-as-tcs-misses-street-estimate-infy-likely-to-put-up-a-poor-show-10406461.html
"April 05, 2023 10:53 AM IST",https://www.moneycontrol.com/news/business/stocks/hcl-tech-drops-1-after-jpmorgan-puts-it-on-negative-catalyst-watch-10364981.html
"April 04, 2023 04:36 PM IST",https://www.moneycontrol.com/news/business/stocks/q4fy23-preview-indian-it-services-to-see-muted-revenue-growth-due-to-global-banking-turmoil-10360741.html
"March 24, 2023 12:11 PM IST",https://www.moneycontrol.com/news/business/stocks/what-do-brokerages-say-on-the-indian-it-sector-after-accentures-better-than-expected-results-10303711.html
"March 06, 2023 06:19 AM IST",https://www.moneycontrol.com/news/companies-2/hcl-tech-aims-to-double-semiconductor-biz-in-4-years-group-needs-2-years-to-build-fab-10202601.html
